Time	TH	ErrTH	H	Prob[Metastasis--EMT--Invasion]	ErrProb[Metastasis--EMT--Invasion]	Prob[EMT--Invasion--Apoptosis]	ErrProb[EMT--Invasion--Apoptosis]	Prob[EMT--CCA]	ErrProb[EMT--CCA]	Prob[Migration--Metastasis--EMT--Invasion]	ErrProb[Migration--Metastasis--EMT--Invasion]	Prob[EMT]	ErrProb[EMT]	Prob[Invasion]	ErrProb[Invasion]	Prob[Migration--Metastasis--EMT]	ErrProb[Migration--Metastasis--EMT]	Prob[Metastasis--EMT--CCA]	ErrProb[Metastasis--EMT--CCA]	Prob[Migration--EMT--Invasion--Apoptosis]	ErrProb[Migration--EMT--Invasion--Apoptosis]	Prob[Migration--EMT--Invasion--CCA]	ErrProb[Migration--EMT--Invasion--CCA]	Prob[EMT--Invasion--Apoptosis--CCA]	ErrProb[EMT--Invasion--Apoptosis--CCA]	Prob[EMT--Apoptosis]	ErrProb[EMT--Apoptosis]	Prob[Invasion--Apoptosis--CCA]	ErrProb[Invasion--Apoptosis--CCA]	Prob[Migration--EMT--Invasion--Apoptosis--CCA]	ErrProb[Migration--EMT--Invasion--Apoptosis--CCA]	Prob[Migration--EMT--Invasion]	ErrProb[Migration--EMT--Invasion]	Prob[Migration--EMT--Apoptosis--CCA]	ErrProb[Migration--EMT--Apoptosis--CCA]	Prob[EMT--Apoptosis--CCA]	ErrProb[EMT--Apoptosis--CCA]	Prob[Metastasis--EMT--Invasion--CCA]	ErrProb[Metastasis--EMT--Invasion--CCA]	Prob[Metastasis--EMT]	ErrProb[Metastasis--EMT]	Prob[CCA]	ErrProb[CCA]	Prob[Migration--Metastasis--EMT--CCA]	ErrProb[Migration--Metastasis--EMT--CCA]	Prob[Apoptosis--CCA]	ErrProb[Apoptosis--CCA]	Prob[EMT--Invasion--CCA]	ErrProb[EMT--Invasion--CCA]	Prob[Migration--Metastasis--EMT--Invasion--Apoptosis]	ErrProb[Migration--Metastasis--EMT--Invasion--Apoptosis]	Prob[Migration--EMT]	ErrProb[Migration--EMT]	Prob[EMT--Invasion]	ErrProb[EMT--Invasion]	Prob[<nil>]	ErrProb[<nil>]	Prob[Migration--Metastasis--EMT--Invasion--Apoptosis--CCA]	ErrProb[Migration--Metastasis--EMT--Invasion--Apoptosis--CCA]	Prob[Invasion--Apoptosis]	ErrProb[Invasion--Apoptosis]	Prob[Migration--EMT--CCA]	ErrProb[Migration--EMT--CCA]	Prob[Invasion--CCA]	ErrProb[Invasion--CCA]	Prob[Migration--Metastasis--EMT--Invasion--CCA]	ErrProb[Migration--Metastasis--EMT--Invasion--CCA]	Prob[Apoptosis]	ErrProb[Apoptosis]	
40.2000	0.0001	0.0000	1.6668	0	0	0	0	0.031320	0.000779	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0.000180	0.000060	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.000222	0.000066	0	0	0.477220	0.002234	0.000084	0.000040	0	0	0	0	0	0	0.224358	0.001866	0	0	0	0	0	0	0.000076	0.000038	0.266420	0.001977	0.000040	0.000028	
40.3000	0.0001	0.0000	1.6667	0	0	0	0	0.031321	0.000779	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0.000185	0.000060	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.000210	0.000064	0	0	0.477220	0.002234	0.000108	0.000046	0	0	0	0	0	0	0.224369	0.001866	0	0	0	0	0	0	0.000046	0.000029	0.266420	0.001977	0.000040	0.000028	
40.4000	0.0001	0.0000	1.6664	0	0	0	0	0.031340	0.000779	0	0	0	0	0.000050	0.000030	0	0	0	0	0	0	0.000200	0.000063	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.000180	0.000060	0	0	0.477220	0.002234	0.000100	0.000045	0	0	0	0	0	0	0.224380	0.001866	0	0	0	0	0	0	0.000050	0.000030	0.266420	0.001977	0.000040	0.000028	
40.5000	0.0001	0.0000	1.6663	0	0	0	0	0.031320	0.000779	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0.000180	0.000058	0	0	0	0	0	0	0	0	0.000015	0.000015	0	0	0	0	0	0	0	0	0.000193	0.000061	0	0	0.477217	0.002234	0.000120	0.000049	0	0	0	0	0	0	0.224380	0.001866	0	0	0	0	0	0	0.000060	0.000035	0.266445	0.001977	0.000030	0.000022	
40.6000	0.0001	0.0000	1.6657	0	0	0	0	0.031320	0.000779	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0.000172	0.000057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000185	0.000060	0	0	0.477235	0.002234	0.000114	0.000047	0	0	0	0	0	0	0.224380	0.001866	0	0	0	0	0	0	0.000060	0.000035	0.266474	0.001977	0.000020	0.000020	
40.7000	0.0001	0.0000	1.6655	0	0	0	0	0.031320	0.000779	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0.000187	0.000060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180	0.000060	0	0	0.477240	0.002234	0.000093	0.000042	0	0	0	0	0	0	0.224380	0.001866	0	0	0	0	0	0	0.000060	0.000035	0.266480	0.001977	0.000020	0.000020	
40.8000	0.0001	0.0000	1.6655	0	0	0	0	0.031320	0.000779	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0.000207	0.000063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180	0.000060	0	0	0.477249	0.002234	0.000061	0.000035	0	0	0	0	0	0	0.224360	0.001866	0	0	0	0	0	0	0.000060	0.000035	0.266492	0.001977	0.000011	0.000011	
40.9000	0.0002	0.0001	1.6648	0	0	0	0	0.031316	0.000779	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0.000168	0.000057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167	0.000057	0	0	0.477260	0.002234	0.000084	0.000040	0	0	0	0	0	0	0.224373	0.001866	0	0	0	0	0	0	0.000040	0.000028	0.266532	0.001977	0	0	
41.0000	0.0001	0.0001	1.6648	0	0	0	0	0.031300	0.000779	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0.000160	0.000057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163	0.000054	0	0	0.477241	0.002234	0.000100	0.000045	0	0	0	0	0	0	0.224396	0.001866	0	0	0	0	0	0	0.000040	0.000028	0.266540	0.001977	0	0	
41.1000	0.0001	0.0001	1.6648	0	0	0	0	0.031300	0.000779	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0.000147	0.000053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180	0.000060	0	0	0.477220	0.002234	0.000100	0.000045	0	0	0	0	0	0	0.224400	0.001866	0	0	0	0	0	0	0.000040	0.000028	0.266553	0.001977	0	0	
41.2000	0.0001	0.0001	1.6644	0	0	0	0	0.031300	0.000779	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0.000121	0.000047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000171	0.000058	0	0	0.477220	0.002234	0.000091	0.000041	0	0	0	0	0	0	0.224409	0.001866	0	0	0	0	0	0	0.000040	0.000028	0.266589	0.001977	0	0	
41.3000	0.0001	0.0000	1.6639	0	0	0	0	0.031300	0.000779	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0.000114	0.000047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160	0.000057	0	0	0.477220	0.002234	0.000071	0.000036	0	0	0	0	0	0	0.224420	0.001866	0	0	0	0	0	0	0.000034	0.000025	0.266621	0.001978	0	0	
41.4000	0.0001	0.0001	1.6638	0	0	0	0	0.031300	0.000779	0	0	0	0	0.000051	0.000030	0	0	0	0	0	0	0.000111	0.000046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167	0.000057	0	0	0.477210	0.002234	0.000069	0.000036	0	0	0	0	0	0	0.224420	0.001866	0	0	0	0	0	0	0.000029	0.000022	0.266640	0.001978	0.000003	0.000003	
41.5000	0.0001	0.0000	1.6645	0	0	0	0	0.031300	0.000779	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0.000120	0.000049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194	0.000062	0	0	0.477167	0.002234	0.000060	0.000035	0	0	0	0	0	0	0.224409	0.001866	0	0	0	0	0	0	0.000040	0.000028	0.266640	0.001978	0.000031	0.000023	
41.6000	0.0001	0.0000	1.6643	0	0	0	0	0.031307	0.000779	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0.000141	0.000052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193	0.000061	0	0	0.477160	0.002234	0.000039	0.000025	0	0	0	0	0	0	0.224420	0.001866	0	0	0	0	0	0	0.000040	0.000028	0.266640	0.001978	0.000020	0.000020	
41.7000	0.0001	0.0000	1.6640	0	0	0	0	0.031320	0.000779	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0.000142	0.000052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180	0.000060	0	0	0.477160	0.002234	0.000020	0.000020	0	0	0	0	0	0	0.224420	0.001866	0	0	0	0	0	0	0.000040	0.000028	0.266658	0.001978	0.000020	0.000020	
41.8000	0.0001	0.0000	1.6637	0	0	0	0	0.031320	0.000779	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0.000115	0.000047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186	0.000059	0	0	0.477160	0.002234	0.000020	0.000020	0	0	0	0	0	0	0.224414	0.001866	0	0	0	0	0	0	0.000040	0.000028	0.266685	0.001978	0.000020	0.000020	
41.9000	0.0001	0.0000	1.6636	0	0	0	0	0.031320	0.000779	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0.000100	0.000045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149	0.000053	0	0	0.477143	0.002234	0.000020	0.000020	0	0	0	0	0	0	0.224433	0.001866	0	0	0	0	0	0	0.000058	0.000034	0.266700	0.001978	0.000037	0.000026	
42.0000	0.0001	0.0000	1.6635	0	0	0	0	0.031320	0.000779	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0.000100	0.000045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000140	0.000053	0	0	0.477140	0.002234	0.000020	0.000020	0	0	0	0	0	0	0.224449	0.001866	0	0	0	0	0	0	0.000060	0.000035	0.266700	0.001978	0.000031	0.000023	
42.1000	0.0001	0.0000	1.6633	0	0	0	0	0.031337	0.000779	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0.000100	0.000045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128	0.000049	0	0	0.477140	0.002234	0.000020	0.000020	0	0	0	0	0	0	0.224454	0.001866	0	0	0	0	0	0	0.000060	0.000035	0.266700	0.001978	0.000020	0.000020	
42.2000	0.0001	0.0000	1.6630	0	0	0	0	0.031340	0.000779	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0.000084	0.000039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000140	0.000053	0	0	0.477140	0.002234	0.000020	0.000020	0	0	0	0	0	0	0.224456	0.001866	0	0	0	0	0	0	0.000060	0.000035	0.266716	0.001978	0.000004	0.000004	
42.3000	0.0001	0.0001	1.6625	0	0	0	0	0.031340	0.000779	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104	0.000045	0	0	0.477140	0.002234	0.000020	0.000020	0	0	0	0	0	0	0.224476	0.001866	0	0	0	0	0	0	0.000080	0.000040	0.266740	0.001978	0	0	
42.4000	0.0001	0.0001	1.6631	0	0	0	0	0.031340	0.000779	0	0	0.000013	0.000013	0.000040	0.000028	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111	0.000046	0	0	0.477120	0.002234	0.000020	0.000020	0	0	0	0	0	0	0.224457	0.001866	0	0	0	0	0	0	0.000080	0.000040	0.266740	0.001978	0.000020	0.000020	
42.5000	0.0001	0.0000	1.6634	0	0	0	0	0.031340	0.000779	0	0	0.000006	0.000006	0.000040	0.000028	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132	0.000050	0	0	0.477108	0.002234	0.000028	0.000021	0	0	0	0	0.000014	0.000014	0.224445	0.001866	0	0	0	0	0	0	0.000072	0.000037	0.266740	0.001978	0.000015	0.000013	
42.6000	0.0001	0.0000	1.6633	0	0	0	0	0.031340	0.000779	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125	0.000049	0	0	0.477114	0.002234	0.000040	0.000028	0	0	0	0	0.000020	0.000020	0.224442	0.001866	0	0	0	0	0	0	0.000073	0.000037	0.266740	0.001978	0.000006	0.000006	
42.7000	0.0001	0.0000	1.6633	0	0	0	0	0.031340	0.000779	0	0	0.000006	0.000006	0.000040	0.000028	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100	0.000045	0	0	0.477109	0.002234	0.000040	0.000028	0	0	0	0	0.000020	0.000020	0.224454	0.001866	0	0	0	0	0	0	0.000080	0.000040	0.266740	0.001978	0.000011	0.000011	
42.8000	0.0001	0.0000	1.6638	0	0	0	0	0.031340	0.000779	0	0	0.000020	0.000020	0.000040	0.000028	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100	0.000045	0	0	0.477089	0.002234	0.000046	0.000029	0	0	0	0	0.000020	0.000020	0.224440	0.001866	0	0	0	0	0	0	0.000074	0.000037	0.266740	0.001978	0.000031	0.000023	
42.9000	0.0001	0.0000	1.6639	0	0	0	0	0.031340	0.000779	0	0	0.000020	0.000020	0.000040	0.000028	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100	0.000045	0	0	0.477080	0.002234	0.000060	0.000035	0	0	0	0	0.000020	0.000020	0.224440	0.001866	0	0	0	0	0	0	0.000060	0.000035	0.266740	0.001978	0.000040	0.000028	
43.0000	0.0001	0.0000	1.6639	0	0	0	0	0.031340	0.000779	0	0	0.000020	0.000020	0.000031	0.000023	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100	0.000045	0	0	0.477080	0.002234	0.000060	0.000035	0	0	0	0	0.000029	0.000022	0.224440	0.001866	0	0	0	0	0	0	0.000060	0.000035	0.266740	0.001978	0.000040	0.000028	
43.1000	0.0001	0.0000	1.6640	0	0	0	0	0.031340	0.000779	0	0	0.000020	0.000020	0.000020	0.000020	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108	0.000045	0	0	0.477080	0.002234	0.000060	0.000035	0	0	0	0	0.000040	0.000028	0.224432	0.001866	0	0	0	0	0	0	0.000060	0.000035	0.266740	0.001978	0.000040	0.000028	
43.2000	0.0001	0.0000	1.6639	0	0	0	0	0.031340	0.000779	0	0	0.000020	0.000020	0.000020	0.000020	0	0	0	0	0	0	0.000056	0.000032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101	0.000045	0	0	0.477080	0.002234	0.000084	0.000039	0	0	0	0	0.000040	0.000028	0.224439	0.001866	0	0	0	0	0	0	0.000036	0.000023	0.266744	0.001978	0.000040	0.000028	
43.3000	0.0001	0.0000	1.6640	0	0	0	0	0.031340	0.000779	0	0	0.000020	0.000020	0.000020	0.000020	0	0	0	0	0	0	0.000057	0.000033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000129	0.000050	0	0	0.477080	0.002234	0.000086	0.000040	0	0	0	0	0.000037	0.000026	0.224411	0.001866	0	0	0	0	0	0	0.000020	0.000020	0.266760	0.001978	0.000040	0.000028	
43.4000	0.0001	0.0000	1.6639	0	0	0	0	0.031340	0.000779	0	0	0.000020	0.000020	0.000020	0.000020	0	0	0	0	0	0	0.000073	0.000037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122	0.000049	0	0	0.477098	0.002234	0.000087	0.000041	0	0	0	0	0.000020	0.000020	0.224400	0.001866	0	0	0	0	0	0	0.000020	0.000020	0.266760	0.001978	0.000040	0.000028	
43.5000	0.0001	0.0000	1.6634	0	0	0	0	0.031359	0.000779	0	0	0.000001	0.000001	0.000020	0.000020	0	0	0	0	0	0	0.000061	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120	0.000049	0	0	0.477100	0.002234	0.000080	0.000040	0	0	0	0	0.000020	0.000020	0.224400	0.001866	0	0	0	0	0	0	0.000020	0.000020	0.266779	0.001978	0.000040	0.000028	
43.6000	0.0001	0.0000	1.6636	0	0	0	0	0.031340	0.000779	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.000049	0.000029	0	0	0	0	0	0	0	0	0	0	0	0	0.000018	0.000018	0	0	0	0	0.000120	0.000049	0	0	0.477082	0.002234	0.000096	0.000043	0	0	0	0	0.000020	0.000020	0.224400	0.001866	0	0	0	0	0	0	0.000020	0.000020	0.266795	0.001978	0.000040	0.000028	
43.7000	0.0001	0.0001	1.6636	0	0	0	0	0.031340	0.000779	0	0	0	0	0.000009	0.000009	0	0	0	0	0	0	0.000075	0.000038	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.000134	0.000051	0	0	0.477080	0.002234	0.000065	0.000035	0	0	0	0	0.000031	0.000023	0.224398	0.001866	0	0	0	0	0	0	0.000020	0.000020	0.266800	0.001978	0.000028	0.000022	
43.8000	0.0001	0.0001	1.6638	0	0	0	0	0.031340	0.000779	0	0	0.000012	0.000012	0	0	0	0	0	0	0	0	0.000071	0.000036	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.000158	0.000056	0	0	0.477080	0.002234	0.000060	0.000035	0	0	0	0	0.000040	0.000028	0.224370	0.001866	0	0	0	0	0	0	0.000020	0.000020	0.266809	0.001978	0.000020	0.000020	
43.9000	0.0001	0.0001	1.6635	0	0	0	0	0.031340	0.000779	0	0	0.000020	0.000020	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.000151	0.000054	0	0	0.477080	0.002234	0.000060	0.000035	0	0	0	0	0.000040	0.000028	0.224369	0.001866	0	0	0	0	0	0	0.000020	0.000020	0.266840	0.001978	0.000020	0.000020	
44.0000	0.0001	0.0001	1.6636	0	0	0	0	0.031344	0.000779	0	0	0.000016	0.000016	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0.000016	0.000016	0	0	0.000020	0.000020	0	0	0	0	0.000140	0.000053	0	0	0.477080	0.002234	0.000060	0.000035	0	0	0	0	0.000024	0.000020	0.224362	0.001866	0	0	0	0	0	0	0.000020	0.000020	0.266840	0.001978	0.000038	0.000027	
44.1000	0.0001	0.0001	1.6633	0	0	0	0	0.031360	0.000779	0	0	0	0	0	0	0	0	0	0	0	0	0.000026	0.000021	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0.000020	0.000020	0	0	0	0	0.000157	0.000054	0	0	0.477068	0.002234	0.000060	0.000035	0	0	0	0	0.000020	0.000020	0.224363	0.001866	0	0	0	0	0	0	0.000020	0.000020	0.266854	0.001978	0.000032	0.000023	
44.2000	0.0001	0.0001	1.6633	0	0	0	0	0.031342	0.000779	0	0	0	0	0	0	0	0	0	0	0	0	0.000034	0.000025	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0.000020	0.000020	0	0	0	0	0.000164	0.000056	0	0	0.477060	0.002234	0.000064	0.000034	0	0	0	0	0.000020	0.000020	0.224376	0.001866	0	0	0	0	0	0	0.000020	0.000020	0.266860	0.001978	0.000020	0.000020	
44.3000	0.0001	0.0001	1.6631	0	0	0	0	0.031340	0.000779	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0.000020	0.000020	0	0	0	0	0.000140	0.000053	0	0	0.477060	0.002234	0.000060	0.000035	0	0	0	0	0.000020	0.000020	0.224400	0.001866	0	0	0	0	0	0	0.000020	0.000020	0.266860	0.001978	0.000020	0.000020	
44.4000	0.0001	0.0001	1.6633	0	0	0	0	0.031340	0.000779	0	0	0.000013	0.000013	0	0	0	0	0	0	0	0	0.000037	0.000026	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0.000020	0.000020	0	0	0	0	0.000140	0.000053	0	0	0.477060	0.002234	0.000060	0.000035	0	0	0	0	0.000020	0.000020	0.224387	0.001866	0	0	0	0	0	0	0.000020	0.000020	0.266863	0.001978	0.000020	0.000020	
44.5000	0.0001	0.0000	1.6631	0	0	0	0	0.031351	0.000779	0	0	0.000009	0.000009	0	0	0	0	0	0	0	0	0.000029	0.000022	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0.000020	0.000020	0	0	0	0	0.000154	0.000055	0	0	0.477060	0.002234	0.000071	0.000036	0	0	0	0	0	0	0.224366	0.001866	0	0	0	0	0	0	0.000020	0.000020	0.266880	0.001978	0.000020	0.000020	
44.6000	0.0001	0.0000	1.6630	0	0	0	0	0.031360	0.000779	0	0	0	0	0	0	0	0	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0.000020	0.000020	0	0	0	0	0.000125	0.000048	0	0	0.477060	0.002234	0.000060	0.000035	0	0	0	0	0	0	0.224370	0.001866	0	0	0	0	0	0	0.000045	0.000028	0.266880	0.001978	0.000020	0.000020	
44.7000	0.0001	0.0000	1.6626	0	0	0	0	0.031360	0.000779	0.000002	0.000002	0	0	0.000007	0.000007	0	0	0	0	0	0	0.000038	0.000027	0	0	0	0	0	0	0	0	0.000018	0.000018	0	0	0.000020	0.000020	0	0	0	0	0.000086	0.000040	0	0	0.477074	0.002234	0.000042	0.000028	0	0	0	0	0	0	0.224373	0.001866	0	0	0	0	0	0	0.000060	0.000035	0.266900	0.001978	0.000020	0.000020	
44.8000	0.0000	0.0000	1.6627	0	0	0	0	0.031360	0.000779	0.000020	0.000020	0	0	0.000020	0.000020	0	0	0	0	0	0	0.000040	0.000028	0	0	0	0	0	0	0	0	0	0	0	0	0.000020	0.000020	0	0	0	0	0.000080	0.000040	0	0	0.477080	0.002234	0.000040	0.000028	0	0	0	0	0	0	0.224360	0.001866	0	0	0	0	0	0	0.000060	0.000035	0.266900	0.001978	0.000020	0.000020	
44.9000	0.0000	0.0000	1.6623	0	0	0	0	0.031375	0.000780	0.000005	0.000005	0	0	0.000020	0.000020	0	0	0	0	0	0	0.000059	0.000034	0	0	0	0	0	0	0	0	0	0	0	0	0.000005	0.000005	0	0	0	0	0.000080	0.000040	0	0	0.477080	0.002234	0.000021	0.000020	0	0	0	0	0	0	0.224360	0.001866	0	0	0	0	0	0	0.000060	0.000035	0.266915	0.001978	0.000020	0.000020	
45.0000	0.0000	0.0000	1.6622	0	0	0	0	0.031380	0.000780	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000080	0.000040	0	0	0.477080	0.002234	0.000020	0.000020	0	0	0	0	0	0	0.224360	0.001866	0	0	0	0	0	0	0.000060	0.000035	0.266920	0.001978	0.000020	0.000020	
45.1000	0.0000	0.0000	1.6624	0	0	0	0	0.031380	0.000780	0	0	0	0	0.000020	0.000020	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000099	0.000044	0	0	0.477080	0.002234	0.000020	0.000020	0	0	0	0	0	0	0.224341	0.001866	0	0	0	0	0	0	0.000060	0.000035	0.266920	0.001978	0.000020	0.000020	
45.2000	0.0001	0.0000	1.6621	0	0	0	0	0.031379	0.000780	0	0	0	0	0.000008	0.000008	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100	0.000045	0	0	0.477097	0.002234	0.000021	0.000020	0	0	0	0	0	0	0.224340	0.001866	0	0	0	0	0	0	0.000072	0.000037	0.266920	0.001978	0.000003	0.000003	
45.3000	0.0001	0.0000	1.6622	0	0	0	0	0.031360	0.000779	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100	0.000045	0	0	0.477100	0.002234	0.000040	0.000028	0	0	0	0	0	0	0.224340	0.001866	0	0	0	0	0	0	0.000080	0.000040	0.266920	0.001978	0	0	
45.4000	0.0001	0.0000	1.6623	0	0	0	0	0.031360	0.000779	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102	0.000044	0	0	0.477100	0.002234	0.000059	0.000034	0	0	0	0	0	0	0.224335	0.001866	0	0	0	0	0	0	0.000064	0.000035	0.266920	0.001978	0	0	
45.5000	0.0001	0.0000	1.6624	0	0	0	0	0.031360	0.000779	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000092	0.000041	0	0	0.477099	0.002234	0.000060	0.000035	0	0	0	0	0	0	0.224329	0.001865	0	0	0	0	0	0	0.000080	0.000040	0.266920	0.001978	0	0	
45.6000	0.0001	0.0000	1.6628	0	0	0	0	0.031360	0.000779	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123	0.000049	0	0	0.477075	0.002234	0.000060	0.000035	0	0	0	0	0	0	0.224317	0.001865	0	0	0	0	0	0	0.000080	0.000040	0.266920	0.001978	0.000005	0.000005	
45.7000	0.0000	0.0000	1.6626	0	0	0	0	0.031360	0.000779	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000086	0.000040	0	0	0.477119	0.002234	0.000060	0.000035	0	0	0	0	0	0	0.224295	0.001865	0	0	0	0	0	0	0.000080	0.000040	0.266920	0.001978	0.000020	0.000020	
45.8000	0.0000	0.0000	1.6630	0	0	0	0	0.031323	0.000779	0	0	0	0	0	0	0	0	0	0	0	0	0.000060	0.000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100	0.000045	0	0	0.477120	0.002234	0.000097	0.000043	0	0	0	0	0	0	0.224280	0.001865	0	0	0	0	0	0	0.000080	0.000040	0.266920	0.001978	0.000020	0.000020	
45.9000	0.0000	0.0000	1.6630	0	0	0	0	0.031320	0.000779	0	0	0	0	0	0	0	0	0	0	0	0	0.000063	0.000033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100	0.000045	0	0	0.477120	0.002234	0.000091	0.000041	0	0	0	0	0	0	0.224280	0.001865	0	0	0	0	0	0	0.000080	0.000040	0.266926	0.001978	0.000020	0.000020	
